year,month,day,solar_irradiance,rainfall,humidity,temperature,peak_demand_kw,consumption_kwh
2020,9,19,5.2169,7.44,83.68,26.61,1767.79,43889.94
2020,9,20,5.537,8.02,87.28,26.92,1781.49,44230.04
2020,9,21,6.3154,1.11,83.97,27.41,1808.11,44890.92
2020,9,22,5.5682,2.02,81.48,27.73,1803.09,44766.28
2020,9,23,4.7465,11.2,87.1,27.29,1777.02,44119.0
2020,9,24,5.1082,10.4,89.76,26.12,1753.2,43527.69
2020,9,25,3.1958,45.86,93.22,25.96,1715.65,42595.39
2020,9,26,5.1223,23.2,85.2,27.16,1780.35,44201.73
2020,9,27,5.7643,0.89,79.86,28.09,1815.97,45086.25
2020,9,28,5.6626,1.69,83.41,27.34,1794.64,44556.48
2020,9,29,5.2589,3.11,86.62,26.17,1757.13,43625.37
2020,9,30,5.5961,15.17,85.15,27.24,1790.85,44462.52
2020,10,1,4.3291,24.03,81.26,28.05,1747.15,43377.53
2020,10,2,4.1662,14.54,85.83,27.1,1720.52,42716.28
2020,10,3,4.4525,16.87,86.44,26.85,1719.21,42683.86
2020,10,4,5.4794,11.74,86.86,26.85,1736.96,43124.59
2020,10,5,4.7383,6.22,85.57,26.15,1706.54,42369.19
2020,10,6,3.979,14.28,91.54,26.67,1706.53,42369.04
2020,10,7,3.3031,55.07,91.46,26.68,1695.13,42085.87
2020,10,8,1.4342,83.09,95.1,26.36,1655.11,41092.45
2020,10,9,2.6813,49.34,88.91,26.28,1674.55,41574.91
2020,10,10,4.2703,13.81,86.21,26.49,1707.04,42381.8
2020,10,11,2.8982,22.41,92.82,25.65,1662.7,41280.89
2020,10,12,3.3492,26.21,91.25,25.43,1664.9,41335.53
2020,10,13,4.883,24.35,90.37,25.56,1694.14,42061.51
2020,10,14,1.2283,63.06,93.13,25.51,1630.94,40492.35
2020,10,15,3.5182,68.92,94.2,25.43,1667.76,41406.56
2020,10,16,5.1542,113.21,88.49,25.86,1706.32,42363.93
2020,10,17,3.2218,51.54,88.3,26.37,1686.04,41860.33
2020,10,18,1.8838,51.08,93.76,25.91,1651.83,41010.94
2020,10,19,3.8861,21.77,90.84,26.2,1693.2,42038.14
2020,10,20,0.6187,50.34,93.36,25.78,1627.12,40397.55
2020,10,21,3.3019,19.83,90.94,26.48,1690.14,41962.2
2020,10,22,4.7539,9.78,92.37,26.3,1710.58,42469.54
2020,10,23,4.8492,6.49,91.43,26.34,1713.22,42535.14
2020,10,24,4.2914,35.18,88.02,26.54,1708.66,42421.91
2020,10,25,2.2474,48.84,93.74,25.91,1658.03,41164.85
2020,10,26,1.7525,55.72,92.87,25.89,1649.1,40943.24
2020,10,27,3.3502,13.81,94.3,25.36,1663.18,41292.83
2020,10,28,4.7203,12.24,88.99,26.16,1706.48,42367.79
2020,10,29,4.1546,6.32,87.35,26.24,1698.8,42177.13
2020,10,30,4.669,8.23,90.19,26.19,1706.36,42364.72
2020,10,31,4.1578,51.98,87.16,25.64,1683.85,41805.82
2020,11,1,1.1952,72.18,94.52,24.2,1527.77,37930.84
2020,11,2,3.8158,4.07,90.68,25.87,1609.18,39952.08
2020,11,3,4.3906,5.47,84.21,27.0,1645.62,40856.82
2020,11,4,2.0837,37.18,94.46,25.64,1575.59,39118.1
2020,11,5,3.6427,4.7,88.56,25.73,1603.03,39799.42
2020,11,6,5.0563,2.01,87.04,26.24,1638.31,40675.25
2020,11,7,2.1871,19.88,91.26,25.43,1572.35,39037.58
2020,11,8,3.9523,44.49,93.94,25.93,1612.84,40042.81
2020,11,9,2.8766,78.09,93.55,25.67,1589.17,39455.16
2020,11,10,3.3257,18.98,90.88,26.07,1605.94,39871.65
2020,11,11,1.1585,99.94,92.44,25.25,1551.53,38520.8
2020,11,12,1.597,94.08,94.24,25.39,1561.87,38777.42
2020,11,13,4.6685,11.37,91.54,26.0,1626.19,40374.4
2020,11,14,4.3286,3.96,91.51,25.69,1613.22,40052.37
2020,11,15,4.4479,131.64,91.29,25.57,1612.28,40029.04
2020,11,16,4.6138,54.28,88.93,25.53,1614.01,40071.96
2020,11,17,3.9746,6.82,92.37,25.42,1601.03,39749.65
2020,11,18,3.8832,2.99,92.5,25.39,1598.83,39695.18
2020,11,19,4.8605,0.85,88.47,25.61,1619.93,40219.02
2020,11,20,4.3774,5.95,89.64,26.06,1622.88,40292.17
2020,11,21,4.5468,62.52,89.98,25.49,1611.96,40021.17
2020,11,22,4.5773,71.51,88.51,24.63,1591.81,39520.77
2020,11,23,3.2534,55.64,89.52,24.18,1559.98,38730.64
2020,11,24,4.374,14.72,87.21,24.46,1584.49,39338.95
2020,11,25,4.1765,1.69,85.26,24.18,1574.64,39094.52
2020,11,26,3.8998,11.21,88.94,24.97,1589.09,39453.18
2020,11,27,1.5658,13.29,94.19,25.31,1559.5,38718.65
2020,11,28,3.2458,19.75,93.82,25.32,1586.87,39398.14
2020,11,29,1.9529,56.15,91.92,25.38,1567.39,38914.49
2020,11,30,3.8388,70.19,88.88,24.55,1578.1,39180.33
2020,12,1,3.7848,39.52,89.52,23.99,1573.22,39059.33
2020,12,2,3.5146,2.95,91.1,24.83,1588.99,39450.85
2020,12,3,3.2455,19.4,93.15,24.95,1587.51,39414.08
2020,12,4,1.4594,43.21,92.45,25.43,1569.88,38976.37
2020,12,5,3.4884,55.28,93.89,25.13,1595.74,39618.29
2020,12,6,3.5791,82.74,94.74,25.34,1602.23,39779.45
2020,12,7,1.3027,79.91,95.54,25.24,1562.89,38802.86
2020,12,8,3.3072,24.64,95.8,25.21,1594.71,39592.76
2020,12,9,3.2983,13.91,92.38,25.81,1608.87,39944.36
2020,12,10,2.7233,28.44,93.39,25.2,1585.0,39351.72
2020,12,11,4.3632,2.35,90.85,25.62,1621.72,40263.4
2020,12,12,4.6327,37.37,89.61,25.73,1628.78,40438.61
2020,12,13,2.7199,97.67,92.75,25.66,1595.85,39621.05
2020,12,14,4.7959,3.03,90.1,25.4,1623.46,40306.52
2020,12,15,3.4961,11.89,91.5,24.82,1588.46,39437.51
2020,12,16,4.237,4.06,88.65,24.59,1594.87,39596.71
2020,12,17,2.9702,14.28,91.3,24.59,1574.51,39091.24
2020,12,18,2.4862,40.15,90.91,25.22,1581.63,39267.98
2020,12,19,1.4734,72.38,90.91,24.38,1545.54,38371.99
2020,12,20,2.5824,28.14,91.52,23.67,1546.5,38395.85
2020,12,21,3.0922,6.72,93.23,24.83,1582.18,39281.69
2020,12,22,2.8666,3.35,87.32,25.7,1599.19,39704.11
2020,12,23,4.3231,4.98,93.3,25.27,1612.63,40037.8
2020,12,24,5.2022,0.36,87.19,25.41,1630.31,40476.65
2020,12,25,3.7582,2.57,90.0,25.02,1597.47,39661.4
2020,12,26,2.8433,25.28,93.34,24.97,1581.49,39264.51
2020,12,27,0.9077,58.79,93.13,24.39,1536.71,38152.76
2020,12,28,3.6595,20.55,90.2,25.03,1596.12,39627.7
2020,12,29,4.3894,5.37,89.58,25.33,1615.16,40100.44
2020,12,30,4.507,14.82,88.91,25.7,1626.0,40369.61
2020,12,31,2.5747,15.94,89.58,22.82,1526.26,37893.35
2021,1,1,2.095,19.05,90.02,22.42,1622.92,40293.27
2021,1,2,2.9314,11.64,90.34,23.55,1665.77,41356.96
2021,1,3,0.9252,38.1,93.04,24.61,1658.16,41168.15
2021,1,4,3.9734,13.46,90.65,24.98,1720.4,42713.48
2021,1,5,3.6905,4.11,89.47,25.02,1716.52,42616.95
2021,1,6,4.5718,2.31,88.17,24.32,1713.67,42546.18
2021,1,7,3.4697,3.64,89.95,24.37,1695.98,42107.14
2021,1,8,3.0487,3.7,88.66,24.03,1680.04,41711.25
2021,1,9,3.1738,6.34,88.75,22.44,1641.47,40753.68
2021,1,10,2.6935,5.81,88.31,21.87,1618.91,40193.71
2021,1,11,3.1013,0.83,85.61,22.09,1631.3,40501.24
2021,1,12,3.1154,0.23,83.59,22.11,1632.05,40519.77
2021,1,13,3.4075,2.02,88.0,22.71,1652.3,41022.74
2021,1,14,3.1018,5.37,89.51,23.56,1668.92,41435.27
2021,1,15,2.9292,6.37,89.81,23.94,1675.69,41603.34
2021,1,16,3.4723,0.45,87.25,23.45,1672.4,41521.62
2021,1,17,2.7955,17.12,89.82,23.81,1670.09,41464.21
2021,1,18,3.347,10.26,90.3,23.72,1677.2,41640.73
2021,1,19,2.5642,12.37,91.96,23.97,1670.21,41467.23
2021,1,20,1.8473,55.38,94.53,24.27,1665.51,41350.67
2021,1,21,3.2846,16.87,92.22,25.16,1713.04,42530.77
2021,1,22,3.2839,6.43,93.55,24.87,1705.6,42345.9
2021,1,23,4.5029,4.79,90.49,24.93,1728.31,42909.77
2021,1,24,3.6072,4.55,87.43,25.12,1717.64,42644.83
2021,1,25,4.4218,6.0,89.45,25.19,1733.64,43042.19
2021,1,26,3.5496,8.81,89.86,25.33,1722.03,42753.93
2021,1,27,3.0266,9.99,90.95,24.7,1696.79,42127.14
2021,1,28,3.3204,1.75,87.23,23.61,1673.92,41559.43
2021,1,29,4.3008,0.06,80.64,22.63,1665.23,41343.69
2021,1,30,3.5134,0.07,79.81,21.4,1620.42,40231.22
2021,1,31,4.146,1.46,84.56,21.62,1636.52,40630.8
2021,2,1,4.0481,0.87,85.62,22.38,1664.4,41323.13
2021,2,2,4.2365,0.74,87.03,23.54,1697.77,42151.59
2021,2,3,4.1849,3.15,86.6,23.3,1690.64,41974.61
2021,2,4,3.8227,6.33,87.58,23.22,1682.4,41769.83
2021,2,5,2.6059,4.22,87.76,23.65,1672.69,41528.92
2021,2,6,3.1992,3.99,88.59,24.39,1701.93,42254.71
2021,2,7,4.8012,0.4,87.4,24.73,1738.59,43165.08
2021,2,8,4.2691,2.49,89.36,24.17,1714.74,42572.82
2021,2,9,2.8078,25.05,91.23,23.9,1682.57,41774.1
2021,2,10,2.821,10.73,91.44,24.19,1690.24,41964.53
2021,2,11,4.6915,4.82,84.14,25.84,1765.72,43838.46
2021,2,12,5.0983,1.44,84.55,25.68,1768.72,43913.02
2021,2,13,2.6179,6.83,88.1,24.63,1698.0,42157.19
2021,2,14,4.1189,1.57,86.12,24.47,1719.95,42702.11
2021,2,15,3.0934,4.04,86.67,23.91,1687.74,41902.47
2021,2,16,4.6706,2.4,85.86,23.44,1702.58,42271.05
2021,2,17,5.5135,0.88,84.23,23.48,1718.04,42654.72
2021,2,18,4.4796,4.78,84.8,22.6,1677.4,41645.72
2021,2,19,4.3682,5.03,82.29,21.33,1642.41,40777.02
2021,2,20,4.6253,0.02,78.54,20.72,1630.71,40486.66
2021,2,21,4.3481,0.97,83.92,22.33,1668.14,41415.93
2021,2,22,1.207,25.12,92.16,23.94,1656.04,41115.46
2021,2,23,3.9362,6.96,91.38,24.9,1727.94,42900.52
2021,2,24,5.0114,1.36,85.99,25.69,1767.45,43881.41
2021,2,25,6.5081,0.07,83.43,25.25,1782.18,44247.17
2021,2,26,6.1022,0.0,83.8,25.56,1783.27,44274.4
2021,2,27,5.4814,1.51,84.95,25.97,1783.13,44270.91
2021,2,28,4.3495,34.0,88.01,25.6,1753.4,43532.75
2021,3,1,5.3412,7.49,85.85,25.81,2108.62,52351.93
2021,3,2,6.1282,1.39,85.45,25.98,2130.51,52895.47
2021,3,3,4.2888,5.71,87.15,25.41,2074.14,51495.77
2021,3,4,4.5202,1.75,84.48,25.02,2066.88,51315.68
2021,3,5,5.8817,1.3,84.57,24.87,2090.44,51900.7
2021,3,6,6.0156,0.04,82.65,24.57,2083.78,51735.27
2021,3,7,6.0101,1.36,82.48,24.22,2072.66,51459.09
2021,3,8,4.1798,14.5,86.77,24.48,2043.13,50726.04
2021,3,9,3.9917,12.85,85.26,24.23,2031.55,50438.48
2021,3,10,5.6866,3.02,82.75,24.38,2071.04,51418.85
2021,3,11,5.9525,3.42,81.16,24.68,2085.94,51788.82
2021,3,12,3.5443,25.17,90.61,24.27,2023.6,50241.0
2021,3,13,2.8349,13.4,88.69,24.36,2011.77,49947.41
2021,3,14,2.9846,16.75,88.61,24.58,2021.56,50190.52
2021,3,15,3.2066,7.51,87.99,25.51,2054.59,51010.42
2021,3,16,5.8092,2.28,85.72,26.29,2133.52,52970.25
2021,3,17,5.795,3.4,85.22,26.26,2132.28,52939.41
2021,3,18,6.1471,3.15,85.74,26.23,2138.79,53100.88
2021,3,19,5.5099,2.2,86.19,26.25,2125.94,52781.9
2021,3,20,5.561,2.49,86.05,26.28,2127.96,52832.06
2021,3,21,5.2565,4.12,87.3,26.03,2113.71,52478.28
2021,3,22,4.6236,11.77,89.62,25.39,2080.51,51654.0
2021,3,23,4.2,10.11,85.62,24.82,2054.05,50997.16
2021,3,24,4.7933,1.96,84.55,25.09,2074.73,51510.51
2021,3,25,6.5654,0.68,82.57,25.6,2127.7,52825.73
2021,3,26,4.6255,3.72,85.33,25.68,2089.55,51878.38
2021,3,27,6.0583,0.7,82.44,26.4,2142.26,53187.1
2021,3,28,6.1874,0.13,79.58,26.74,2155.71,53521.06
2021,3,29,6.1102,0.3,81.65,26.94,2160.36,53636.58
2021,3,30,6.5383,0.0,81.0,26.78,2164.45,53738.06
2021,3,31,5.5157,0.07,81.75,26.56,2135.76,53025.88
2021,4,1,6.9713,0.03,80.36,26.21,2168.28,53833.23
2021,4,2,7.0483,0.0,78.88,25.64,2151.7,53421.47
2021,4,3,6.9775,0.0,79.98,25.57,2147.97,53328.89
2021,4,4,5.5966,0.59,80.27,25.95,2130.86,52904.06
2021,4,5,5.447,1.97,81.73,26.19,2135.24,53012.89
2021,4,6,5.303,0.22,79.14,26.38,2138.15,53085.11
2021,4,7,4.6738,0.23,77.78,25.56,2099.13,52116.42
2021,4,8,5.7372,0.54,76.83,25.67,2125.0,52758.63
2021,4,9,5.2978,2.67,79.69,25.72,2117.3,52567.5
2021,4,10,6.1846,0.8,77.01,25.51,2129.37,52867.02
2021,4,11,6.0708,0.98,77.34,25.34,2121.59,52673.93
2021,4,12,5.3177,1.92,79.06,26.16,2131.55,52921.24
2021,4,13,5.2114,4.38,81.18,26.94,2153.78,53473.11
2021,4,14,5.6657,5.35,84.32,26.56,2151.56,53418.0
2021,4,15,3.923,6.95,82.15,26.68,2118.03,52585.57
2021,4,16,6.1922,4.19,80.6,26.54,2162.18,53681.65
2021,4,17,5.7343,0.0,75.31,27.2,2173.22,53955.83
2021,4,18,5.4581,0.06,74.01,26.89,2157.51,53565.68
2021,4,19,6.0142,8.61,73.39,27.32,2183.06,54200.04
2021,4,20,4.3325,2.49,74.36,27.67,2157.6,53568.11
2021,4,21,4.8504,3.32,82.49,27.18,2153.53,53466.86
2021,4,22,5.5661,3.42,78.31,27.73,2186.29,54280.29
2021,4,23,5.9736,2.42,75.39,27.87,2199.58,54610.19
2021,4,24,6.9986,1.02,66.85,28.08,2228.62,55331.14
2021,4,25,5.8488,2.13,66.5,28.78,2225.61,55256.47
2021,4,26,4.4129,2.2,77.88,26.05,2108.9,52358.87
2021,4,27,4.1273,1.88,78.05,25.68,2091.35,51923.19
2021,4,28,5.8668,0.06,72.46,26.49,2153.64,53469.8
2021,4,29,6.7781,0.0,66.05,28.53,2238.15,55567.75
2021,4,30,6.9041,0.0,68.16,28.49,2239.64,55604.84
2021,5,1,7.325,0.09,70.27,27.73,2172.39,53935.21
2021,5,2,6.8458,1.87,76.15,27.48,2154.43,53489.24
2021,5,3,5.1929,1.96,77.07,27.45,2118.54,52598.31
2021,5,4,5.047,7.02,82.62,27.19,2107.5,52324.14
2021,5,5,6.4174,3.68,81.12,27.55,2147.54,53318.16
2021,5,6,5.9143,2.25,77.33,27.9,2147.69,53321.94
2021,5,7,5.568,4.22,84.06,27.12,2116.32,52543.15
2021,5,8,5.6767,3.73,87.33,26.56,2101.36,52171.72
2021,5,9,6.1519,1.21,79.11,27.99,2155.53,53516.63
2021,5,10,4.901,3.71,82.09,27.52,2114.51,52498.18
2021,5,11,4.9253,0.97,79.65,27.98,2129.09,52860.08
2021,5,12,6.1214,1.74,77.67,28.36,2166.33,53784.68
2021,5,13,6.8323,1.66,77.35,27.96,2169.1,53853.41
2021,5,14,6.3658,1.76,79.18,28.2,2166.6,53791.48
2021,5,15,6.0989,2.25,84.0,27.52,2139.86,53127.68
2021,5,16,6.6216,1.95,79.44,28.05,2167.41,53811.45
2021,5,17,6.6614,2.12,77.81,28.41,2179.45,54110.5
2021,5,18,4.381,7.93,87.99,27.31,2097.12,52066.4
2021,5,19,5.5474,1.96,80.69,28.15,2147.57,53319.0
2021,5,20,5.4914,2.72,78.44,28.07,2143.92,53228.24
2021,5,21,6.1706,3.59,79.17,28.55,2173.26,53956.85
2021,5,22,6.2638,1.8,74.7,28.92,2186.73,54291.13
2021,5,23,6.6737,1.45,73.01,29.14,2202.42,54680.79
2021,5,24,6.5599,1.53,74.1,28.79,2189.08,54349.6
2021,5,25,6.9634,0.95,74.9,28.67,2194.04,54472.6
2021,5,26,5.8574,0.86,68.13,29.87,2207.26,54801.0
2021,5,27,6.599,0.53,69.93,29.97,2226.6,55281.12
2021,5,28,6.4121,5.15,76.13,29.18,2198.0,54570.91
2021,5,29,7.1057,0.87,70.62,30.24,2246.14,55766.21
2021,5,30,6.444,0.82,70.35,30.56,2241.51,55651.38
2021,5,31,6.2057,1.27,70.14,30.55,2235.94,55512.97
2021,6,1,6.6382,2.77,75.47,29.63,2078.99,51616.3
2021,6,2,3.2158,33.69,91.72,27.27,1942.49,48227.23
2021,6,3,5.0662,15.42,83.95,27.49,1985.4,49292.65
2021,6,4,5.981,1.85,81.95,27.73,2010.5,49915.91
2021,6,5,6.6048,1.13,81.89,27.95,2029.33,50383.48
2021,6,6,4.9104,3.52,81.56,27.6,1985.46,49294.18
2021,6,7,5.4089,2.55,80.95,27.43,1990.47,49418.55
2021,6,8,4.0452,11.24,83.81,27.13,1954.91,48535.72
2021,6,9,3.3516,33.65,88.54,26.14,1913.29,47502.29
2021,6,10,4.9435,8.92,84.24,26.79,1962.89,48733.88
2021,6,11,3.3264,8.68,85.68,26.56,1924.64,47784.27
2021,6,12,3.0427,8.51,88.06,26.31,1912.06,47471.81
2021,6,13,4.8674,6.24,83.32,26.9,1964.55,48775.02
2021,6,14,6.239,1.16,83.85,26.59,1982.53,49221.36
2021,6,15,6.4874,0.09,80.41,27.31,2008.36,49862.61
2021,6,16,6.6005,0.0,82.2,27.16,2006.22,49809.62
2021,6,17,6.8945,0.31,80.15,27.88,2033.07,50476.33
2021,6,18,6.5146,0.14,81.4,27.72,2020.83,50172.44
2021,6,19,6.3497,0.3,83.19,27.13,2000.4,49665.01
2021,6,20,5.4638,2.13,85.99,27.0,1979.16,49137.86
2021,6,21,5.2994,5.22,88.07,26.27,1954.92,48535.92
2021,6,22,5.7566,3.33,83.41,26.51,1970.77,48929.41
2021,6,23,5.2466,2.97,84.24,26.54,1961.66,48703.16
2021,6,24,4.7225,1.95,85.2,26.11,1939.1,48143.1
2021,6,25,4.5667,5.45,85.97,25.88,1929.5,47904.77
2021,6,26,5.8406,2.95,79.67,27.27,1994.4,49516.09
2021,6,27,5.9119,3.3,76.56,27.91,2014.34,50011.13
2021,6,28,6.1625,3.85,78.76,27.99,2021.66,50192.97
2021,6,29,6.5962,1.77,80.75,27.75,2023.33,50234.48
2021,6,30,6.0809,0.69,81.64,27.49,2005.53,49792.49
2021,7,1,5.8562,7.09,81.95,27.81,2022.32,50209.37
2021,7,2,5.7142,7.16,82.62,27.74,2017.44,50088.16
2021,7,3,1.5562,36.27,83.85,26.95,1912.13,47473.69
2021,7,4,4.9778,30.8,90.23,26.53,1967.77,48855.1
2021,7,5,4.789,15.2,89.91,26.2,1954.56,48526.88
2021,7,6,4.085,10.6,92.53,25.59,1923.32,47751.44
2021,7,7,6.4978,4.86,86.7,26.31,1991.25,49437.86
2021,7,8,5.8668,17.12,90.23,26.64,1988.47,49369.02
2021,7,9,5.1302,7.36,92.34,26.44,1968.17,48865.0
2021,7,10,3.6818,18.07,91.33,26.16,1931.73,47960.17
2021,7,11,4.5814,8.52,87.49,26.47,1958.25,48618.59
2021,7,12,4.3853,5.12,89.18,26.92,1967.3,48843.31
2021,7,13,4.241,7.9,87.19,26.9,1963.87,48758.17
2021,7,14,4.8684,3.36,78.36,27.81,2002.52,49717.61
2021,7,15,5.4874,3.32,81.25,27.58,2008.26,49860.16
2021,7,16,5.4946,4.96,84.54,26.9,1988.68,49374.08
2021,7,17,4.7839,5.32,86.87,26.72,1969.43,48896.2
2021,7,18,5.0237,5.5,86.2,26.36,1963.77,48755.69
2021,7,19,3.9012,6.53,89.92,26.28,1939.45,48151.84
2021,7,20,3.4406,16.37,94.58,26.11,1925.59,47807.68
2021,7,21,1.6073,35.8,94.08,26.36,1896.7,47090.4
2021,7,22,2.1631,54.48,92.21,26.6,1914.34,47528.41
2021,7,23,2.1691,58.42,92.41,26.54,1912.77,47489.57
2021,7,24,0.9629,39.15,93.6,26.39,1884.88,46796.92
2021,7,25,2.4581,11.14,90.76,26.59,1919.87,47665.73
2021,7,26,4.3546,4.19,90.16,26.8,1963.25,48742.79
2021,7,27,3.918,15.96,91.06,26.81,1954.91,48535.68
2021,7,28,2.7137,18.39,92.91,26.57,1924.34,47776.74
2021,7,29,3.1848,12.91,91.16,26.68,1936.74,48084.47
2021,7,30,4.5055,2.77,91.35,26.81,1966.52,48823.95
2021,7,31,4.3783,0.96,91.07,26.65,1959.42,48647.6
2021,8,1,4.9596,4.16,89.74,26.84,1988.08,49359.17
2021,8,2,4.674,7.03,90.71,26.68,1977.77,49103.19
2021,8,3,4.0673,3.26,89.67,26.79,1968.89,48882.85
2021,8,4,4.7534,2.07,89.45,26.84,1983.98,49257.35
2021,8,5,4.9709,3.07,88.68,27.02,1993.53,49494.45
2021,8,6,5.2325,2.53,88.06,27.05,1999.62,49645.64
2021,8,7,5.5476,0.74,87.47,27.1,2007.36,49837.95
2021,8,8,5.6273,1.38,87.61,26.98,2005.45,49790.42
2021,8,9,5.6813,4.04,86.79,26.89,2003.89,49751.82
2021,8,10,4.3795,15.01,89.49,25.83,1947.4,48349.24
2021,8,11,4.6222,1.26,89.38,25.42,1940.3,48172.9
2021,8,12,4.3498,0.06,82.11,26.63,1969.89,48907.67
2021,8,13,5.4602,0.42,77.37,27.57,2019.32,50134.96
2021,8,14,5.0527,6.15,79.13,27.15,1998.93,49628.7
2021,8,15,4.2926,9.54,79.18,27.6,1996.72,49573.74
2021,8,16,5.9083,0.62,81.22,27.34,2021.59,50191.3
2021,8,17,4.6613,0.79,84.37,27.01,1987.06,49333.99
2021,8,18,6.1462,5.0,78.28,27.8,2039.87,50644.99
2021,8,19,5.8258,14.54,78.12,28.12,2042.77,50717.12
2021,8,20,5.4893,7.66,77.73,28.12,2035.96,50547.86
2021,8,21,3.9922,7.69,84.76,27.2,1979.18,49138.34
2021,8,22,5.8214,3.89,83.93,27.22,2016.34,50060.87
2021,8,23,5.3146,6.26,83.56,26.99,1999.51,49642.92
2021,8,24,4.2408,6.73,82.54,26.83,1973.49,48997.08
2021,8,25,3.9038,10.08,87.47,26.01,1943.25,48246.12
2021,8,26,2.5226,13.01,89.79,25.51,1901.95,47220.89
2021,8,27,3.7608,11.83,88.22,25.88,1936.71,48083.82
2021,8,28,5.0986,8.41,89.59,26.58,1983.29,49240.21
2021,8,29,3.8398,21.66,92.42,25.85,1937.4,48100.91
2021,8,30,4.7755,6.25,84.45,26.7,1980.36,49167.58
2021,8,31,3.2179,8.49,86.23,26.75,1950.87,48435.42
2021,9,1,2.981,10.55,85.98,26.68,1777.85,44139.68
2021,9,2,5.4806,6.45,81.31,27.2,1837.07,45610.12
2021,9,3,5.9023,23.15,82.85,26.91,1837.02,45608.67
2021,9,4,5.971,19.76,87.6,26.15,1817.89,45133.92
2021,9,5,5.1538,6.68,84.98,26.81,1820.73,45204.33
2021,9,6,4.1623,21.5,86.74,26.58,1796.65,44606.49
2021,9,7,1.6066,13.59,91.89,26.07,1737.27,43132.1
2021,9,8,0.9744,98.37,95.0,25.71,1716.72,42622.11
2021,9,9,5.4924,1.8,85.85,26.79,1826.35,45343.91
2021,9,10,4.1071,7.31,90.77,26.06,1781.97,44241.97
2021,9,11,2.5291,18.08,92.5,25.91,1749.71,43441.11
2021,9,12,3.4022,5.85,92.35,25.85,1763.81,43791.09
2021,9,13,4.7443,2.84,82.43,27.12,1821.49,45223.31
2021,9,14,6.2174,3.09,86.71,26.37,1828.24,45390.84
2021,9,15,5.5891,2.33,88.96,26.32,1815.56,45075.92
2021,9,16,4.1882,23.34,83.41,26.97,1807.39,44873.11
2021,9,17,5.4214,7.16,88.42,25.84,1799.73,44683.06
2021,9,18,5.1413,14.17,90.37,26.45,1810.93,44961.06
2021,9,19,1.6459,17.92,92.53,26.14,1739.77,43194.24
2021,9,20,3.732,14.89,90.64,26.32,1782.04,44243.72
2021,9,21,4.8883,4.82,90.8,26.0,1794.42,44551.2
2021,9,22,4.5161,5.44,89.38,26.18,1792.49,44503.26
2021,9,23,5.4199,7.25,87.39,26.54,1818.37,45145.72
2021,9,24,4.7174,7.42,88.57,26.0,1791.35,44474.97
2021,9,25,4.83,12.09,89.3,26.23,1799.47,44676.54
2021,9,26,5.6042,3.9,84.84,27.29,1841.74,45725.91
2021,9,27,2.8157,11.22,85.56,27.42,1794.07,44542.31
2021,9,28,5.5862,12.46,85.1,27.45,1845.68,45823.81
2021,9,29,4.8886,9.53,87.6,27.22,1826.78,45354.57
2021,9,30,3.205,16.52,89.39,26.96,1789.21,44421.83
2021,10,1,5.1782,1.51,85.34,27.18,1788.1,44394.19
2021,10,2,3.4193,10.52,88.28,26.96,1751.09,43475.36
2021,10,3,3.5772,17.41,92.5,25.95,1728.09,42904.24
2021,10,4,3.6946,23.52,93.28,26.2,1736.54,43114.16
2021,10,5,1.4604,20.77,92.56,26.39,1701.98,42256.13
2021,10,6,3.3564,1.31,83.33,26.93,1749.21,43428.58
2021,10,7,3.8599,0.6,84.26,26.9,1757.39,43631.81
2021,10,8,3.799,3.84,84.58,27.08,1760.92,43719.4
2021,10,9,4.704,1.52,88.7,26.69,1766.97,43869.58
2021,10,10,5.3585,0.59,86.62,27.38,1796.52,44603.29
2021,10,11,3.2232,6.32,89.39,26.47,1735.12,43078.94
2021,10,12,2.8135,12.9,91.25,26.05,1717.24,42634.82
2021,10,13,3.8885,9.94,87.42,26.38,1744.57,43313.44
2021,10,14,2.3198,5.87,90.02,25.93,1705.54,42344.45
2021,10,15,4.0673,27.47,92.65,25.57,1726.92,42875.24
2021,10,16,4.639,11.48,91.94,25.67,1739.47,43186.8
2021,10,17,4.1753,17.69,92.05,25.83,1735.49,43087.95
2021,10,18,1.645,12.93,91.13,25.45,1681.69,41752.24
2021,10,19,5.5385,1.51,87.48,26.04,1764.82,43816.11
2021,10,20,3.1507,8.36,91.97,25.71,1714.5,42566.99
2021,10,21,3.8174,11.13,91.27,25.86,1729.99,42951.54
2021,10,22,5.0873,2.96,87.16,25.95,1754.56,43561.49
2021,10,23,3.2851,13.16,91.63,25.83,1719.91,42701.19
2021,10,24,1.7472,22.89,93.83,25.24,1678.2,41665.62
2021,10,25,1.1971,18.94,90.97,25.01,1662.92,41286.29
2021,10,26,3.995,11.42,90.33,25.56,1725.4,42837.57
2021,10,27,4.9937,2.7,87.57,25.75,1747.73,43392.03
2021,10,28,2.8932,9.25,89.35,25.27,1698.84,42178.06
2021,10,29,5.2178,1.04,86.33,25.11,1735.02,43076.42
2021,10,30,4.6394,0.84,86.76,25.39,1732.24,43007.39
2021,10,31,5.1828,2.89,86.2,24.73,1724.55,42816.33
2021,11,1,4.6961,4.77,87.43,25.45,1657.93,41162.35
2021,11,2,4.4194,4.26,86.77,25.28,1649.14,40944.13
2021,11,3,4.7568,3.95,87.23,24.97,1647.07,40892.85
